rank_rev_in_alert,n,mean_dist,mean_amplitude,cg_ratio,target_rate
2055,1,13.451634267926988,-13.62,1.0,0.0
2056,1,13.12304131772681,-36.62,1.0,0.0
2057,1,1.1092409917605028,-2.96,1.0,0.0
2058,1,18.277856896843485,-3.57,1.0,0.0
2059,1,10.253668730920396,18.19,1.0,0.0
2060,1,11.58524279946404,-18.93,1.0,0.0
2061,1,15.034714065688812,-5.88,1.0,0.0
2062,1,7.372387109941378,-7.79,1.0,0.0
2063,1,13.636632284980111,-13.48,1.0,0.0
2064,1,13.606210901545165,-36.32,1.0,0.0
2065,1,9.54937650770913,-2.89,1.0,0.0
2066,1,5.531874867356428,42.6,1.0,0.0
2067,1,11.063640685493478,-15.49,1.0,0.0
2068,1,10.996543292260249,7.57,1.0,0.0
2069,1,13.4288191080214,-9.83,1.0,0.0
2070,1,13.582684457639305,-43.21,1.0,0.0
2071,1,9.877868342884792,10.65,1.0,0.0
2072,1,11.748241533958131,-8.03,1.0,0.0
2073,1,11.25546144001212,-11.9,1.0,0.0
2074,1,15.102038844028788,-12.79,1.0,0.0
2075,1,13.244405606154368,-15.99,1.0,0.0
2076,1,9.126701099114802,-6.19,1.0,0.0
2077,1,10.967670136635675,-7.82,1.0,0.0
2078,1,3.253082452098131,-1.86,1.0,0.0
2079,1,5.3955559396840345,5.83,1.0,0.0
2080,1,9.375424005050606,5.01,1.0,0.0
2081,1,15.758003099157582,-2.48,1.0,0.0
2082,1,9.998794425255584,-15.54,1.0,0.0
2083,1,13.299154780692612,-7.22,1.0,0.0
2084,1,12.277855060204915,-10.43,1.0,0.0
2085,1,9.503087230279414,-12.63,1.0,0.0
2086,1,15.467580878310375,-17.1,1.0,0.0
2087,1,14.2160591126758,18.82,1.0,0.0
2088,1,14.485997165869865,-8.22,1.0,0.0
2089,1,11.192987579027214,6.01,1.0,0.0
2090,1,13.135293577125683,-22.32,1.0,0.0
2091,1,8.754703518131674,-14.81,1.0,0.0
2092,1,8.815454503666206,-9.64,1.0,0.0
2093,1,13.23731672842378,-14.22,1.0,0.0
2094,1,4.802114289119859,-7.27,1.0,0.0
2095,1,14.180742280822493,-15.9,1.0,0.0
2096,1,12.527031275661503,-9.25,1.0,0.0
2097,1,9.9414392553587,-9.73,1.0,0.0
2098,1,11.38571809436767,15.17,1.0,0.0
2099,1,15.29914095245454,-90.45,1.0,0.0
2100,1,11.415594672762252,7.66,1.0,0.0
2101,1,15.710589128148948,-9.77,1.0,0.0
2102,1,11.560785483890353,6.65,1.0,0.0
2103,1,10.166789040669553,-6.36,1.0,0.0
2104,1,13.467034597858683,-23.92,1.0,0.0
2105,1,12.933442850354606,-16.4,1.0,0.0
2106,1,13.885165132938678,-48.67,1.0,0.0
2107,1,11.779465123798577,12.4,1.0,0.0
2108,1,11.511184002796082,31.39,1.0,0.0
2109,1,13.87524548944912,-14.44,1.0,0.0
2110,1,12.904568021026424,-21.06,1.0,0.0
2111,1,6.796909065377357,-2.15,1.0,0.0
2112,1,14.068302670871216,-11.38,1.0,0.0
2113,1,14.387832137623157,-27.4,1.0,0.0
2114,1,13.943107926207905,-6.81,1.0,0.0
2115,1,9.460212442057342,-2.3,1.0,0.0
2116,1,12.795831746945748,-11.66,1.0,0.0
2117,1,12.82184899628776,-34.9,1.0,0.0
2118,1,11.554994753432425,7.91,1.0,0.0
2119,1,13.462762892267133,-11.52,1.0,0.0
2120,1,9.866218558157332,32.35,1.0,0.0
2121,1,13.600938919233748,8.32,1.0,0.0
2122,1,13.2690686159374,-12.92,1.0,0.0
2123,1,14.360549950603469,-25.11,1.0,0.0
2124,1,15.53173305206226,-17.69,1.0,0.0
2125,1,7.821931849066396,-2.14,1.0,0.0
2126,1,13.388737006690228,-15.2,1.0,0.0
2127,1,12.420489937605764,-10.47,1.0,0.0
2128,1,13.679896056387715,7.65,1.0,0.0
2129,1,15.517365716945797,7.67,1.0,0.0
2130,1,14.612296298359611,26.25,1.0,0.0
2131,1,14.980792748580704,-30.02,1.0,0.0
2132,1,9.45343824959211,-3.51,1.0,0.0
2133,1,15.795863715986648,-15.29,1.0,0.0
2134,1,3.461146750640312,-3.72,1.0,0.0
2135,1,15.401633253973454,-13.28,1.0,0.0
2136,1,13.963688006120206,-7.95,1.0,0.0
2137,1,12.144979567461334,-47.23,1.0,0.0
2138,1,14.353554536478526,-10.41,1.0,0.0
2139,1,8.06842455358453,-13.14,1.0,0.0
2140,1,9.144930504879657,-17.09,1.0,0.0
2141,1,17.3040125118065,-2.38,1.0,0.0
2142,1,9.93812349559172,-4.8,1.0,0.0
2143,1,14.61653749989775,6.6,1.0,0.0
2144,1,15.520847275887856,-7.93,1.0,0.0
2145,1,15.4091147240201,-15.46,1.0,0.0
2146,1,15.435180161838804,7.95,1.0,0.0
2147,1,9.646780673839816,-54.39,1.0,0.0
2148,1,13.230377049872065,7.55,1.0,0.0
2149,1,16.0102972719044,-31.05,1.0,0.0
2150,1,12.821840487685252,-8.07,1.0,0.0
2151,1,12.842729776361969,-11.5,1.0,0.0
2152,1,15.0093053089913,-17.42,1.0,0.0
2153,1,18.0614231680484,-11.97,1.0,0.0
2154,1,12.634642969203863,-17.76,1.0,0.0
2155,1,15.007452832142604,-28.26,1.0,0.0
2156,1,14.47657160361469,-22.75,1.0,0.0
2157,1,15.088450362999124,-6.68,1.0,0.0
2158,1,15.031979918943447,-10.14,1.0,0.0
2159,1,17.51530176590525,-10.46,1.0,0.0
2160,1,14.448191338085907,-55.14,1.0,0.0
2161,1,18.468841235764376,-12.97,1.0,0.0
2162,1,15.062905773143946,-11.62,1.0,0.0
2163,1,13.581813735842974,-6.42,1.0,0.0
2164,1,15.952187586774278,-23.54,1.0,0.0
2165,1,14.970765682012583,-36.68,1.0,0.0
2166,1,12.261861221048784,-5.17,1.0,0.0
2167,1,19.195571442866708,31.79,1.0,0.0
2168,1,16.47877268422235,-7.17,1.0,0.0
2169,1,17.775451777739093,-58.75,1.0,0.0
2170,1,16.693784289449557,-7.41,1.0,0.0
2171,1,13.261889744312056,-40.01,1.0,0.0
2172,1,16.8691822313893,-50.01,1.0,0.0
2173,1,16.205063125028243,-9.45,1.0,0.0
2174,1,12.136525257448314,-53.0,1.0,0.0
2175,1,13.907992218871744,27.03,1.0,0.0
2176,1,15.088823701477464,-6.55,1.0,0.0
2177,1,12.919466186272956,-5.19,1.0,0.0
2178,1,12.72470858671585,10.5,1.0,0.0
2179,1,18.451566057539047,-24.82,1.0,0.0
2180,1,18.136339334190264,-20.85,1.0,0.0
2181,1,14.097800625459906,5.9,1.0,0.0
2182,1,16.617106187259616,9.17,1.0,0.0
2183,1,16.58242909500134,14.26,1.0,0.0
2184,1,18.659775091022464,-2.61,1.0,0.0
2185,1,16.691114627105218,10.79,1.0,0.0
2186,1,17.33653638620575,13.39,1.0,0.0
2187,1,16.90621229631937,-9.2,1.0,0.0
2188,1,15.30127447419709,-5.15,1.0,0.0
2189,1,15.98132162750684,-8.2,1.0,0.0
2190,1,9.898474586740411,-8.46,1.0,0.0
2191,1,17.2659901444403,7.44,1.0,0.0
2192,1,9.566630579340982,-7.75,1.0,0.0
2193,1,15.870177446216356,32.13,1.0,0.0
2194,1,15.217625450526892,-7.34,1.0,0.0
2195,1,10.640880006882478,-75.94,1.0,0.0
2196,1,10.438904151136816,-8.51,1.0,0.0
2197,1,10.951614637402344,-28.43,1.0,0.0
2198,1,10.584128800631571,-7.28,1.0,0.0
2199,1,17.370996285706536,-19.28,1.0,0.0
2200,1,11.459363658356796,-17.15,1.0,0.0
2201,1,15.521895013529925,-8.24,1.0,0.0
2202,1,11.711016134002543,-30.78,1.0,0.0
2203,1,18.123289559889063,-11.14,1.0,0.0
2204,1,12.82619967039366,-4.1,1.0,0.0
2205,1,9.786276081389843,-25.37,1.0,0.0
2206,1,11.002659214897854,-36.12,1.0,0.0
2207,1,9.69467913060406,-19.68,1.0,0.0
2208,1,17.98521261155806,20.7,1.0,0.0
2209,1,10.331405523883788,-10.93,1.0,0.0
2210,1,18.035044850283622,12.19,1.0,0.0
2211,1,16.693561797343598,-7.48,1.0,0.0
2212,1,14.026076672083542,-5.18,1.0,0.0
2213,1,10.89805659124566,-11.09,1.0,0.0
2214,1,17.57558732442757,22.41,1.0,0.0
2215,1,10.458242034094456,-28.28,1.0,0.0
2216,1,12.30777577851878,9.39,1.0,0.0
2217,1,18.24275466247535,21.07,1.0,0.0
2218,1,10.778008972370952,-22.25,1.0,0.0
2219,1,19.91771584371925,-8.47,1.0,0.0
2220,1,9.783029464798426,-10.83,1.0,0.0
2221,1,12.429470187037776,-23.8,1.0,0.0
2222,1,19.59414882387128,8.23,1.0,0.0
2223,1,19.49945626091012,-6.31,1.0,0.0
2224,1,10.82709277616227,-1.51,1.0,0.0
2225,1,12.27798389432466,-24.96,1.0,0.0
2226,1,11.87360319792412,-12.46,1.0,0.0
2227,1,15.982152657771993,-34.61,1.0,0.0
2228,1,16.839428066629345,-5.32,1.0,0.0
2229,1,11.036381959100494,-12.86,1.0,0.0
2230,1,13.11653696710144,-37.79,1.0,0.0
2231,1,13.041824019651589,-10.1,1.0,0.0
2232,1,12.1868365495173,-14.72,1.0,0.0
2233,1,8.928119267218893,21.23,1.0,0.0
2234,1,12.925840415363218,-14.38,1.0,0.0
2235,1,11.013684348151669,-10.79,1.0,0.0
2236,1,12.048486470653684,-22.83,1.0,0.0
2237,1,15.279196675131365,-9.6,1.0,0.0
2238,1,13.29868992996876,-10.59,1.0,0.0
2239,1,12.528614777353912,19.87,1.0,0.0
2240,1,12.68437799414556,30.62,1.0,0.0
2241,1,15.98582230152996,-6.11,1.0,0.0
2242,1,13.008867641308727,-55.28,1.0,0.0
2243,1,14.784017823729949,21.72,1.0,0.0
2244,1,15.26400388447924,-27.53,1.0,0.0
2245,1,19.51375200327216,-24.98,1.0,0.0
2246,1,19.52085701582468,-38.03,1.0,0.0
2247,1,15.16910690617322,30.63,1.0,0.0
2248,1,17.421925477070385,-102.25,1.0,0.0
2249,1,18.28342470268033,-26.06,1.0,0.0
2250,1,14.445155973208395,-22.73,1.0,0.0
2251,1,14.626689329300074,-29.98,1.0,0.0
2252,1,14.589537128854571,-105.34,1.0,0.0
2253,1,13.919814199913835,-64.56,1.0,0.0
2254,1,14.32773468788132,-30.08,1.0,0.0
2255,1,19.66533151976198,5.25,1.0,0.0
2256,1,17.22870943908952,-22.08,1.0,0.0
2257,1,14.8984849211126,-28.8,1.0,0.0
2258,1,14.53444420139881,-10.84,1.0,0.0
2259,1,13.311610365104984,-18.04,1.0,0.0
2260,1,14.33795319001239,-6.99,1.0,0.0
2261,1,15.218883631297922,-5.87,1.0,0.0
2262,1,14.600293595104388,-24.97,1.0,0.0
2263,1,13.01018136234232,11.23,1.0,0.0
2264,1,15.657316597323335,-3.21,1.0,0.0
2265,1,15.222728752810418,-12.88,1.0,0.0
2266,1,12.834617529159056,-8.08,1.0,0.0
2267,1,15.77952646715628,28.65,1.0,0.0
2268,1,14.52671699202519,-9.83,1.0,0.0
2269,1,11.316488827114403,-21.7,1.0,0.0
2270,1,19.945237044825166,-12.59,1.0,0.0
2271,1,17.5325430593444,-68.48,1.0,0.0
2272,1,15.039320074848384,-27.5,1.0,0.0
2273,1,15.049990788233854,-32.14,1.0,0.0
2274,1,13.730757585328142,-6.97,1.0,0.0
2275,1,15.967066375315689,-30.1,1.0,0.0
2276,1,17.831132982505142,-9.16,1.0,0.0
2277,1,19.09117280407657,-17.51,1.0,0.0
2278,1,13.672652358488728,43.81,1.0,0.0
2279,1,15.111491824921895,-10.62,1.0,0.0
2280,1,15.690423479434834,-23.03,1.0,0.0
2281,1,13.866716805687052,-13.45,1.0,0.0
2282,1,17.254836662057272,-18.04,1.0,0.0
2283,1,18.211680752837584,-13.27,1.0,0.0
2284,1,16.316049741685262,-8.02,1.0,0.0
2285,1,18.52998688615917,-19.58,1.0,0.0
2286,1,13.476366053546656,36.17,1.0,0.0
2287,1,14.236535570219292,-15.33,1.0,0.0
2288,1,18.13747322517008,-6.97,1.0,0.0
2289,1,15.88342833757341,-9.47,1.0,0.0
2290,1,15.92511779583385,-17.32,1.0,0.0
2291,1,18.534005234801,5.61,1.0,0.0
2292,1,19.982970860940448,-7.64,1.0,0.0
2293,1,19.370224339242707,-66.38,1.0,0.0
2294,1,18.43502454755919,8.51,1.0,0.0
2295,1,10.293638524519393,9.2,1.0,0.0
2296,1,19.788998881426668,29.21,1.0,0.0
2297,1,19.456566974217456,-14.17,1.0,0.0
2298,1,19.54476069169925,-15.11,1.0,0.0
2299,1,19.75665693310204,-17.19,1.0,0.0
2300,1,17.913701684246963,-37.83,1.0,0.0
2301,1,17.947730326249495,-7.95,1.0,0.0
2302,1,19.68236620003178,16.45,1.0,0.0
2303,1,19.6049807388715,8.15,1.0,0.0
2304,1,16.679834905555776,-49.47,1.0,0.0
2305,1,18.411333774348744,-9.96,1.0,0.0
2306,1,15.563655394130407,28.23,1.0,0.0
2307,1,16.128453960855865,-40.51,1.0,0.0
2308,1,18.60106384826864,8.47,1.0,0.0
2309,1,18.1643398736074,28.65,1.0,0.0
2310,1,19.576172337789497,14.84,1.0,0.0
2311,1,15.820525462563651,-5.18,1.0,0.0
2312,1,13.104578735781308,-11.07,1.0,0.0
2313,1,13.56218466668696,-48.0,1.0,0.0
2314,1,19.43395123046552,23.9,1.0,0.0
2315,1,19.409713368008145,16.03,1.0,0.0
2316,1,9.855719114944694,-63.07,1.0,0.0
2317,1,16.10901432677813,-14.04,1.0,0.0
2318,1,15.779434725545014,-19.94,1.0,0.0
2319,1,13.492261190833387,-11.27,1.0,0.0
2320,1,16.524511842489073,-8.89,1.0,0.0
2321,1,19.520854029670488,-17.9,1.0,0.0
2322,1,11.815299033494604,-75.62,1.0,0.0
2323,1,17.484962642104495,-26.15,1.0,0.0
2324,1,15.399639652324677,-7.23,1.0,0.0
2325,1,10.587328580793066,-87.31,1.0,0.0
2326,1,13.635677593886475,-6.77,1.0,0.0
2327,1,9.65279268906817,-32.61,1.0,0.0
2328,1,11.444850591920051,19.21,1.0,0.0
2329,1,6.456256954891191,-3.13,1.0,0.0
2330,1,9.549655829406897,20.46,1.0,0.0
2331,1,10.086761690377852,30.46,1.0,0.0
2332,1,12.399171991795736,10.66,1.0,0.0
2333,1,10.161770874383617,-68.43,1.0,0.0
2334,1,13.5815788501587,-16.21,1.0,0.0
2335,1,12.396062678661991,-11.49,1.0,0.0
2336,1,11.323465277242564,-44.12,1.0,0.0
2337,1,12.352976353688732,-16.55,1.0,0.0
2338,1,14.663662336420598,-33.29,1.0,0.0
2339,1,12.738865203683948,-29.57,1.0,0.0
2340,1,8.331635623212742,-3.81,1.0,0.0
2341,1,12.45714291562577,-34.24,1.0,0.0
2342,1,10.84830351358324,5.13,1.0,0.0
2343,1,15.060941845571431,-30.4,1.0,0.0
2344,1,16.52134458967433,-15.17,1.0,0.0
2345,1,13.962249628932357,11.17,1.0,0.0
2346,1,14.77101386815375,10.51,1.0,0.0
2347,1,9.560768424318072,-2.25,1.0,0.0
2348,1,19.54346801149393,-8.05,1.0,0.0
2349,1,14.1288181449138,12.69,1.0,0.0
2350,1,14.592015044576524,21.65,1.0,0.0
2351,1,16.313917512671786,26.58,1.0,0.0
2352,1,14.959790884926369,-14.26,1.0,0.0
2353,1,16.999569569061034,-8.13,1.0,0.0
2354,1,18.97900850318252,-13.21,1.0,0.0
2355,1,13.19942802927572,-1.73,1.0,0.0
2356,1,9.84507509616883,-3.51,1.0,0.0
2357,1,17.888491330509694,-35.45,1.0,0.0
2358,1,14.993626763727487,24.64,1.0,0.0
2359,1,17.80048258554714,27.74,1.0,0.0
2360,1,17.05401902258043,-7.23,1.0,0.0
2361,1,17.66650307412413,-7.55,1.0,0.0
2362,1,16.467969892122614,12.45,1.0,0.0
2363,1,15.040331602420324,-8.98,1.0,0.0
2364,1,14.965183764587136,-55.72,1.0,0.0
2365,1,14.863870923115714,-16.24,1.0,0.0
2366,1,15.40076229081961,-26.07,1.0,0.0
2367,1,18.89518712824908,-45.52,1.0,0.0
2368,1,16.137268500120914,-165.71,1.0,0.0
2369,1,16.25500847712273,-83.9,1.0,0.0
2370,1,6.250787019097795,10.25,1.0,0.0
2371,1,17.143464125446854,-5.76,1.0,0.0
2372,1,18.38689094820524,-74.41,1.0,0.0
2373,1,18.250413363327265,-32.73,1.0,0.0
2374,1,16.50656283087624,20.8,1.0,0.0
2375,1,17.92425329512181,-55.33,1.0,0.0
2376,1,12.806343224370702,-3.52,1.0,0.0
2377,1,14.85597353994072,-86.86,1.0,0.0
2378,1,19.93213907649513,-21.62,1.0,0.0
2379,1,19.386204396056293,-108.63,1.0,0.0
2380,1,15.649567311681526,-83.75,1.0,0.0
2381,1,16.77500920394741,-76.95,1.0,0.0
2382,1,19.595828873100448,-83.54,1.0,0.0
2383,1,19.561720291258688,-5.02,1.0,0.0
2384,1,17.874806915335984,9.42,1.0,0.0
2385,1,16.33412671656858,-46.91,1.0,0.0
2386,1,15.66454031130828,29.06,1.0,0.0
2387,1,15.768636418560332,-140.74,1.0,0.0
2388,1,19.10432554897675,-44.97,1.0,0.0
2389,1,17.654915324394107,-186.26,1.0,0.0
2390,1,13.340848229745031,-1.83,1.0,0.0
2391,1,18.510275229261453,-111.05,1.0,0.0
2392,1,18.67388968748348,-129.79,1.0,0.0
2393,1,19.352765594924723,-90.83,1.0,0.0
2394,1,14.224895696047302,6.59,1.0,0.0
2395,1,14.363637783344672,-17.42,1.0,0.0
2396,1,17.563391135014818,-124.78,1.0,0.0
2397,1,17.821651597836738,-126.17,1.0,0.0
2398,1,19.02302229645113,-107.05,1.0,0.0
2399,1,18.586148678072565,-53.22,1.0,0.0
2400,1,18.69476393739705,-134.09,1.0,0.0
2401,1,19.629087041312825,-86.56,1.0,0.0
2402,1,19.83878717604577,-54.46,1.0,0.0
2403,1,11.491403956364191,-3.63,1.0,0.0
2404,1,17.68796797472216,-4.9,1.0,0.0
2405,1,15.84433607424007,21.87,1.0,0.0
