alert_key,airport,airport_alert_id,start,end,n_lightnings_alert,n_cg_alert,n_ic_alert,min_dist,mean_dist,max_dist,last_label_count,last_label_exists,duration_min,cg_ratio,ic_ratio
Ajaccio__220,Ajaccio,220.0,2019-01-30 09:03:58+00:00,2019-01-30 09:03:58+00:00,1,1,0,9.367547174225104,9.367547174225104,9.367547174225104,True,True,0.0,1.0,0.0
Ajaccio__221,Ajaccio,221.0,2019-01-31 00:34:53+00:00,2019-01-31 00:47:08+00:00,2,2,0,8.90055071598588,12.808606184294746,16.716661652603612,True,True,12.25,1.0,0.0
Ajaccio__222,Ajaccio,222.0,2019-02-02 09:15:07+00:00,2019-02-02 09:34:23+00:00,5,5,0,13.064406588558438,16.423255826027827,19.818388682533595,True,True,19.266666666666666,1.0,0.0
Ajaccio__223,Ajaccio,223.0,2019-02-02 11:25:30+00:00,2019-02-02 11:25:30+00:00,1,1,0,16.71324814831541,16.71324814831541,16.71324814831541,True,True,0.0,1.0,0.0
Ajaccio__224,Ajaccio,224.0,2019-02-02 14:23:51+00:00,2019-02-02 14:23:51+00:00,1,1,0,18.31950142715497,18.31950142715497,18.31950142715497,True,True,0.0,1.0,0.0
Ajaccio__225,Ajaccio,225.0,2019-04-11 13:32:25+00:00,2019-04-11 14:26:17+00:00,17,17,0,15.105514907105272,17.749640604640085,19.91041987693077,True,True,53.86666666666667,1.0,0.0
Ajaccio__226,Ajaccio,226.0,2019-05-01 13:20:21+00:00,2019-05-01 13:28:58+00:00,3,3,0,12.890964665480023,17.33818712361337,19.98230378253939,True,True,8.616666666666667,1.0,0.0
Ajaccio__227,Ajaccio,227.0,2019-05-19 08:55:52+00:00,2019-05-19 08:55:52+00:00,1,1,0,5.904865603493601,5.904865603493601,5.904865603493601,True,True,0.0,1.0,0.0
Ajaccio__228,Ajaccio,228.0,2019-05-19 10:57:18+00:00,2019-05-19 11:23:45+00:00,6,6,0,12.138709182409055,13.466134336364155,14.021590273194304,True,True,26.45,1.0,0.0
Ajaccio__229,Ajaccio,229.0,2019-05-19 12:24:32+00:00,2019-05-19 12:24:32+00:00,1,1,0,8.388621404110589,8.388621404110589,8.388621404110589,True,True,0.0,1.0,0.0
Ajaccio__23,Ajaccio,23.0,2016-08-11 13:40:22+00:00,2016-08-11 14:31:54+00:00,3,3,0,19.052266658900585,19.419054695107025,19.767813968621923,True,True,51.53333333333333,1.0,0.0
Ajaccio__230,Ajaccio,230.0,2019-06-29 14:39:04+00:00,2019-06-29 14:39:04+00:00,1,1,0,16.49753727061791,16.49753727061791,16.49753727061791,True,True,0.0,1.0,0.0
Ajaccio__231,Ajaccio,231.0,2019-07-10 04:13:12+00:00,2019-07-10 04:13:12+00:00,1,1,0,19.627661649307445,19.627661649307445,19.627661649307445,True,True,0.0,1.0,0.0
Ajaccio__232,Ajaccio,232.0,2019-07-10 08:22:57+00:00,2019-07-10 08:22:57+00:00,1,1,0,13.393835948418912,13.393835948418912,13.393835948418912,True,True,0.0,1.0,0.0
Ajaccio__233,Ajaccio,233.0,2019-07-10 11:08:20+00:00,2019-07-10 11:08:20+00:00,1,1,0,16.778022073475107,16.778022073475107,16.778022073475107,True,True,0.0,1.0,0.0
Ajaccio__234,Ajaccio,234.0,2019-07-15 15:06:06+00:00,2019-07-15 15:06:06+00:00,1,1,0,14.883133862469238,14.883133862469238,14.883133862469238,True,True,0.0,1.0,0.0
Ajaccio__235,Ajaccio,235.0,2019-07-15 16:38:42+00:00,2019-07-15 18:11:10+00:00,50,50,0,0.4718309665125036,10.741638760724292,19.328995434490967,True,True,92.46666666666667,1.0,0.0
Ajaccio__236,Ajaccio,236.0,2019-07-27 16:12:05+00:00,2019-07-27 17:09:51+00:00,7,7,0,13.364140994195193,17.104225005577074,19.3216825244172,True,True,57.766666666666666,1.0,0.0
Ajaccio__237,Ajaccio,237.0,2019-07-27 19:49:55+00:00,2019-07-27 20:15:59+00:00,6,6,0,9.870781205876831,16.874995507887792,18.917392424165094,True,True,26.066666666666666,1.0,0.0
Ajaccio__238,Ajaccio,238.0,2019-07-27 21:05:26+00:00,2019-07-27 22:48:41+00:00,61,61,0,2.311944448300156,12.357441825206378,19.993520787211093,True,True,103.25,1.0,0.0
Ajaccio__239,Ajaccio,239.0,2019-07-28 00:00:41+00:00,2019-07-28 00:00:41+00:00,1,1,0,12.120892754963126,12.120892754963126,12.120892754963126,True,True,0.0,1.0,0.0
Ajaccio__24,Ajaccio,24.0,2016-08-30 12:59:22+00:00,2016-08-30 13:22:33+00:00,2,2,0,17.78945434766166,18.7793895035543,19.76932465944694,True,True,23.183333333333334,1.0,0.0
Ajaccio__240,Ajaccio,240.0,2019-07-28 02:07:58+00:00,2019-07-28 03:11:35+00:00,26,26,0,2.999442644943217,12.422155333614823,19.701932664790068,True,True,63.61666666666667,1.0,0.0
Ajaccio__241,Ajaccio,241.0,2019-07-28 04:43:17+00:00,2019-07-28 05:22:59+00:00,9,9,0,2.5839038019845604,10.416771040596153,18.07726046545548,True,True,39.7,1.0,0.0
Ajaccio__242,Ajaccio,242.0,2019-08-22 21:38:54+00:00,2019-08-22 21:38:54+00:00,1,1,0,19.78073853459509,19.78073853459509,19.78073853459509,True,True,0.0,1.0,0.0
Ajaccio__243,Ajaccio,243.0,2019-08-23 11:18:47+00:00,2019-08-23 12:16:07+00:00,9,9,0,6.246867607506984,14.657553676134377,19.956411797997543,True,True,57.333333333333336,1.0,0.0
Ajaccio__244,Ajaccio,244.0,2019-08-23 13:06:14+00:00,2019-08-23 15:10:40+00:00,42,42,0,6.58671121994214,16.562699997780964,19.913670471048068,True,True,124.43333333333334,1.0,0.0
Ajaccio__245,Ajaccio,245.0,2019-08-24 12:52:01+00:00,2019-08-24 12:57:22+00:00,3,3,0,10.31089118944358,13.652526530809672,16.497070392123945,True,True,5.35,1.0,0.0
Ajaccio__246,Ajaccio,246.0,2019-08-24 13:37:06+00:00,2019-08-24 13:53:52+00:00,5,5,0,1.9613644396854784,3.6470352620872815,5.681989663389761,True,True,16.766666666666666,1.0,0.0
Ajaccio__247,Ajaccio,247.0,2019-08-25 13:46:40+00:00,2019-08-25 13:46:40+00:00,1,1,0,19.73601301395628,19.73601301395628,19.73601301395628,True,True,0.0,1.0,0.0
Ajaccio__248,Ajaccio,248.0,2019-08-25 14:16:55+00:00,2019-08-25 14:45:12+00:00,4,4,0,18.58401019237349,19.01060904874608,19.6022217391443,True,True,28.283333333333335,1.0,0.0
Ajaccio__249,Ajaccio,249.0,2019-08-26 13:55:10+00:00,2019-08-26 14:41:05+00:00,6,6,0,13.836839300269526,17.233712409820104,19.647453950444387,True,True,45.916666666666664,1.0,0.0
Ajaccio__25,Ajaccio,25.0,2016-08-30 14:03:14+00:00,2016-08-30 14:07:52+00:00,3,3,0,15.758785792571272,15.993879833631697,16.19997507413504,True,True,4.633333333333334,1.0,0.0
Ajaccio__250,Ajaccio,250.0,2019-08-28 12:24:19+00:00,2019-08-28 12:35:50+00:00,4,4,0,12.763629843017702,17.397769617131353,19.838848603469515,True,True,11.516666666666667,1.0,0.0
Ajaccio__251,Ajaccio,251.0,2019-08-28 14:51:01+00:00,2019-08-28 16:24:57+00:00,81,81,0,1.7784006374915486,12.362700967111174,19.92169747153408,True,True,93.93333333333334,1.0,0.0
Ajaccio__252,Ajaccio,252.0,2019-08-29 12:55:45+00:00,2019-08-29 13:07:50+00:00,2,2,0,13.10458284575189,13.16598362933481,13.22738441291773,True,True,12.083333333333334,1.0,0.0
Ajaccio__253,Ajaccio,253.0,2019-08-30 12:39:59+00:00,2019-08-30 14:51:24+00:00,143,143,0,2.4066761246186714,15.532252077352897,19.911456017466115,True,True,131.41666666666666,1.0,0.0
Ajaccio__254,Ajaccio,254.0,2019-08-31 10:22:25+00:00,2019-08-31 10:43:44+00:00,2,2,0,10.052925009974611,12.853997585820363,15.655070161666114,True,True,21.316666666666666,1.0,0.0
Ajaccio__255,Ajaccio,255.0,2019-08-31 11:27:12+00:00,2019-08-31 11:37:03+00:00,4,4,0,12.777967056814424,13.982074623174062,16.12925559991076,True,True,9.85,1.0,0.0
Ajaccio__256,Ajaccio,256.0,2019-08-31 12:27:04+00:00,2019-08-31 14:14:59+00:00,71,71,0,2.322892498337678,14.700145376291601,19.745118974842924,True,True,107.91666666666667,1.0,0.0
Ajaccio__257,Ajaccio,257.0,2019-09-01 12:57:56+00:00,2019-09-01 13:06:13+00:00,2,2,0,16.20681862468325,16.79189435978506,17.37697009488687,True,True,8.283333333333333,1.0,0.0
Ajaccio__258,Ajaccio,258.0,2019-09-01 13:54:47+00:00,2019-09-01 15:44:44+00:00,83,83,0,1.6616690402918757,14.14947125581861,19.908826356752297,True,True,109.95,1.0,0.0
Ajaccio__259,Ajaccio,259.0,2019-09-06 21:51:09+00:00,2019-09-06 21:59:53+00:00,2,2,0,15.633840144213146,16.321518504757567,17.009196865301988,True,True,8.733333333333333,1.0,0.0
Ajaccio__26,Ajaccio,26.0,2016-08-31 11:37:17+00:00,2016-08-31 12:10:33+00:00,15,15,0,12.051121163860572,15.418179528603813,19.573829503851425,True,True,33.266666666666666,1.0,0.0
Ajaccio__260,Ajaccio,260.0,2019-09-07 00:24:39+00:00,2019-09-07 00:24:39+00:00,1,1,0,14.718888167835182,14.718888167835182,14.718888167835182,True,True,0.0,1.0,0.0
Ajaccio__261,Ajaccio,261.0,2019-09-10 02:26:57+00:00,2019-09-10 02:26:57+00:00,1,1,0,17.229626855069533,17.229626855069533,17.229626855069533,True,True,0.0,1.0,0.0
Ajaccio__262,Ajaccio,262.0,2019-09-20 11:51:21+00:00,2019-09-20 13:54:10+00:00,25,25,0,7.289811918383609,16.080835631633562,19.963751138543152,True,True,122.81666666666666,1.0,0.0
Ajaccio__263,Ajaccio,263.0,2019-09-21 20:52:15+00:00,2019-09-21 20:52:15+00:00,1,1,0,4.045806189235037,4.045806189235037,4.045806189235037,True,True,0.0,1.0,0.0
Ajaccio__264,Ajaccio,264.0,2019-09-21 21:23:08+00:00,2019-09-21 23:10:21+00:00,48,48,0,5.935451517411774,15.591746068051044,19.989914791742155,True,True,107.21666666666667,1.0,0.0
Ajaccio__265,Ajaccio,265.0,2019-09-21 23:55:55+00:00,2019-09-21 23:55:55+00:00,1,1,0,17.904034137450882,17.904034137450882,17.904034137450882,True,True,0.0,1.0,0.0
Ajaccio__266,Ajaccio,266.0,2019-09-23 07:30:57+00:00,2019-09-23 08:31:38+00:00,152,152,0,1.4644803163386235,8.777894145199028,19.62358849260328,True,True,60.68333333333333,1.0,0.0
Ajaccio__267,Ajaccio,267.0,2019-10-01 23:34:48+00:00,2019-10-01 23:34:48+00:00,1,1,0,5.970885871189057,5.970885871189057,5.970885871189057,True,True,0.0,1.0,0.0
Ajaccio__268,Ajaccio,268.0,2019-10-02 01:00:47+00:00,2019-10-02 02:36:51+00:00,125,125,0,1.308175216798429,13.348775438321141,19.98643335215872,True,True,96.06666666666666,1.0,0.0
Ajaccio__269,Ajaccio,269.0,2019-10-15 11:12:59+00:00,2019-10-15 11:42:42+00:00,18,18,0,10.521622127632144,15.561066131714139,19.144881314738896,True,True,29.716666666666665,1.0,0.0
Ajaccio__27,Ajaccio,27.0,2016-08-31 13:26:13+00:00,2016-08-31 13:36:52+00:00,5,5,0,11.421064172142048,13.422408065373418,14.543376922535876,True,True,10.65,1.0,0.0
Ajaccio__270,Ajaccio,270.0,2019-10-15 12:55:11+00:00,2019-10-15 12:55:11+00:00,1,1,0,17.657549227300567,17.657549227300567,17.657549227300567,True,True,0.0,1.0,0.0
Ajaccio__271,Ajaccio,271.0,2019-10-23 22:44:35+00:00,2019-10-23 23:28:36+00:00,5,5,0,11.480664174742994,17.043413344834295,19.778999724388147,True,True,44.016666666666666,1.0,0.0
Ajaccio__272,Ajaccio,272.0,2019-10-26 04:04:18+00:00,2019-10-26 04:04:18+00:00,1,1,0,19.33505113134609,19.33505113134609,19.33505113134609,True,True,0.0,1.0,0.0
Ajaccio__273,Ajaccio,273.0,2019-10-31 21:11:24+00:00,2019-10-31 21:11:24+00:00,1,1,0,19.85000335113352,19.85000335113352,19.85000335113352,True,True,0.0,1.0,0.0
Ajaccio__274,Ajaccio,274.0,2019-11-02 10:26:05+00:00,2019-11-02 11:05:39+00:00,10,10,0,5.134768962619088,13.806961741413332,19.544682968752262,True,True,39.56666666666667,1.0,0.0
Ajaccio__275,Ajaccio,275.0,2019-11-02 12:03:46+00:00,2019-11-02 12:37:24+00:00,6,6,0,7.793826818073465,12.499254450477123,16.803094338949574,True,True,33.63333333333333,1.0,0.0
Ajaccio__276,Ajaccio,276.0,2019-11-02 17:22:47+00:00,2019-11-02 18:15:40+00:00,11,11,0,9.435482168410402,14.932365742595339,18.444684566050142,True,True,52.88333333333333,1.0,0.0
Ajaccio__277,Ajaccio,277.0,2019-11-03 05:29:34+00:00,2019-11-03 06:13:43+00:00,16,16,0,1.4340539117659932,8.876817587071121,17.636924542507884,True,True,44.15,1.0,0.0
Ajaccio__278,Ajaccio,278.0,2019-11-03 06:56:15+00:00,2019-11-03 07:03:48+00:00,4,4,0,13.238820851154784,16.475192259871925,19.52931481760402,True,True,7.55,1.0,0.0
Ajaccio__279,Ajaccio,279.0,2019-11-03 08:04:45+00:00,2019-11-03 09:32:50+00:00,66,66,0,0.6039981265274628,12.268726067152393,19.97746619892378,True,True,88.08333333333333,1.0,0.0
Ajaccio__28,Ajaccio,28.0,2016-09-06 22:17:38+00:00,2016-09-06 23:01:16+00:00,36,36,0,4.9070486219931215,13.40526992233628,19.75561177914477,True,True,43.63333333333333,1.0,0.0
Ajaccio__280,Ajaccio,280.0,2019-11-03 11:03:01+00:00,2019-11-03 11:53:25+00:00,26,26,0,4.659377115194785,15.556188370653134,19.87651706651053,True,True,50.4,1.0,0.0
Ajaccio__281,Ajaccio,281.0,2019-11-05 10:17:03+00:00,2019-11-05 10:17:03+00:00,1,1,0,19.412784595824736,19.412784595824736,19.412784595824736,True,True,0.0,1.0,0.0
Ajaccio__282,Ajaccio,282.0,2019-11-05 23:40:14+00:00,2019-11-05 23:55:48+00:00,6,6,0,13.807631344216237,16.185440677559928,18.016307291557272,True,True,15.566666666666666,1.0,0.0
Ajaccio__283,Ajaccio,283.0,2019-11-06 01:56:48+00:00,2019-11-06 02:56:07+00:00,30,30,0,1.998552364806328,13.334001455884337,19.641241358440087,True,True,59.31666666666667,1.0,0.0
Ajaccio__284,Ajaccio,284.0,2019-11-06 07:34:32+00:00,2019-11-06 07:34:32+00:00,1,1,0,17.657204346051977,17.657204346051977,17.657204346051977,True,True,0.0,1.0,0.0
Ajaccio__285,Ajaccio,285.0,2019-11-06 08:15:02+00:00,2019-11-06 08:34:50+00:00,14,14,0,10.309306441228443,15.372438476912803,19.75008490016436,True,True,19.8,1.0,0.0
Ajaccio__286,Ajaccio,286.0,2019-11-06 10:41:47+00:00,2019-11-06 10:45:27+00:00,2,2,0,14.382508643772962,15.914434516503876,17.44636038923479,True,True,3.6666666666666665,1.0,0.0
Ajaccio__287,Ajaccio,287.0,2019-11-07 21:23:57+00:00,2019-11-07 22:59:48+00:00,58,58,0,3.927836747852104,11.720267196138355,18.28832307265623,True,True,95.85,1.0,0.0
Ajaccio__288,Ajaccio,288.0,2019-11-08 00:11:38+00:00,2019-11-08 00:11:38+00:00,1,1,0,17.997568555569533,17.997568555569533,17.997568555569533,True,True,0.0,1.0,0.0
Ajaccio__289,Ajaccio,289.0,2019-11-08 01:35:24+00:00,2019-11-08 01:35:24+00:00,1,1,0,16.735805270698705,16.735805270698705,16.735805270698705,True,True,0.0,1.0,0.0
Ajaccio__29,Ajaccio,29.0,2016-09-10 13:28:00+00:00,2016-09-10 13:28:00+00:00,1,1,0,13.208336021610595,13.208336021610595,13.208336021610595,True,True,0.0,1.0,0.0
Ajaccio__290,Ajaccio,290.0,2019-11-08 12:13:27+00:00,2019-11-08 12:20:42+00:00,3,3,0,12.92447532440545,13.65964229856106,14.64431626036035,True,True,7.25,1.0,0.0
Ajaccio__291,Ajaccio,291.0,2019-11-08 14:00:20+00:00,2019-11-08 14:03:02+00:00,2,2,0,14.372306914639095,14.471271435443605,14.570235956248116,True,True,2.7,1.0,0.0
Ajaccio__292,Ajaccio,292.0,2019-11-08 15:58:42+00:00,2019-11-08 15:58:43+00:00,2,2,0,9.399597974927442,14.385047987785587,19.37049800064373,True,True,0.016666666666666666,1.0,0.0
Ajaccio__293,Ajaccio,293.0,2019-11-08 20:10:46+00:00,2019-11-08 20:10:46+00:00,1,1,0,19.87257847171244,19.87257847171244,19.87257847171244,True,True,0.0,1.0,0.0
Ajaccio__294,Ajaccio,294.0,2019-11-15 05:01:00+00:00,2019-11-15 05:01:00+00:00,1,1,0,11.712781873618564,11.712781873618564,11.712781873618564,True,True,0.0,1.0,0.0
Ajaccio__295,Ajaccio,295.0,2019-11-15 21:10:07+00:00,2019-11-15 21:10:07+00:00,1,1,0,3.6071124815764257,3.6071124815764257,3.6071124815764257,True,True,0.0,1.0,0.0
Ajaccio__296,Ajaccio,296.0,2019-11-15 21:41:55+00:00,2019-11-15 21:41:55+00:00,1,1,0,16.114736134359,16.114736134359,16.114736134359,True,True,0.0,1.0,0.0
Ajaccio__297,Ajaccio,297.0,2019-11-15 23:17:09+00:00,2019-11-15 23:19:13+00:00,2,2,0,6.651074903728248,7.221827481662586,7.792580059596923,True,True,2.066666666666667,1.0,0.0
Ajaccio__298,Ajaccio,298.0,2019-11-16 00:15:51+00:00,2019-11-16 00:44:14+00:00,4,4,0,7.1729406312817945,14.635098311730442,19.054520357341868,True,True,28.383333333333333,1.0,0.0
Ajaccio__299,Ajaccio,299.0,2019-11-16 02:16:12+00:00,2019-11-16 02:16:12+00:00,1,1,0,18.02203983358487,18.02203983358487,18.02203983358487,True,True,0.0,1.0,0.0
Ajaccio__3,Ajaccio,3.0,2016-01-12 07:25:37+00:00,2016-01-12 07:25:37+00:00,1,1,0,6.347720373461618,6.347720373461618,6.347720373461618,True,True,0.0,1.0,0.0
Ajaccio__30,Ajaccio,30.0,2016-09-10 14:32:50+00:00,2016-09-10 15:57:13+00:00,38,38,0,7.824483869423858,16.185517273934128,19.6539839206101,True,True,84.38333333333334,1.0,0.0
Ajaccio__300,Ajaccio,300.0,2019-11-17 15:30:16+00:00,2019-11-17 16:09:30+00:00,8,8,0,3.147578888650421,13.370145651905114,19.08975830606964,True,True,39.233333333333334,1.0,0.0
Ajaccio__301,Ajaccio,301.0,2019-11-17 20:22:24+00:00,2019-11-17 20:27:03+00:00,3,3,0,6.58549672242594,7.339251282597179,8.481040892703842,True,True,4.65,1.0,0.0
Ajaccio__302,Ajaccio,302.0,2019-11-17 23:33:49+00:00,2019-11-17 23:33:49+00:00,1,1,0,18.90342390779927,18.90342390779927,18.90342390779927,True,True,0.0,1.0,0.0
Ajaccio__303,Ajaccio,303.0,2019-11-21 16:11:01+00:00,2019-11-21 16:11:01+00:00,1,1,0,18.86649792454116,18.86649792454116,18.86649792454116,True,True,0.0,1.0,0.0
Ajaccio__304,Ajaccio,304.0,2019-11-22 01:24:39+00:00,2019-11-22 01:26:02+00:00,2,2,0,14.89205023566766,16.950259031791468,19.008467827915272,True,True,1.3833333333333333,1.0,0.0
Ajaccio__305,Ajaccio,305.0,2019-11-22 02:18:20+00:00,2019-11-22 03:03:35+00:00,6,6,0,8.573543141826617,12.80139379541822,18.352388463065417,True,True,45.25,1.0,0.0
Ajaccio__306,Ajaccio,306.0,2019-12-19 01:03:24+00:00,2019-12-19 01:10:41+00:00,2,2,0,10.759610289341373,14.191398353559816,17.623186417778257,True,True,7.283333333333333,1.0,0.0
Ajaccio__307,Ajaccio,307.0,2019-12-21 08:19:40+00:00,2019-12-21 08:20:21+00:00,2,2,0,15.979256673129957,16.92902172164451,17.878786770159067,True,True,0.6833333333333333,1.0,0.0
Ajaccio__308,Ajaccio,308.0,2019-12-21 21:07:49+00:00,2019-12-21 21:07:49+00:00,1,1,0,11.61182329641944,11.61182329641944,11.61182329641944,True,True,0.0,1.0,0.0
Ajaccio__309,Ajaccio,309.0,2019-12-22 01:03:57+00:00,2019-12-22 01:03:57+00:00,1,1,0,18.7927834429113,18.7927834429113,18.7927834429113,True,True,0.0,1.0,0.0
Ajaccio__31,Ajaccio,31.0,2016-09-11 12:15:02+00:00,2016-09-11 15:23:58+00:00,98,98,0,6.33173851948801,16.314335767136654,19.979765634543234,True,True,188.93333333333334,1.0,0.0
Ajaccio__310,Ajaccio,310.0,2020-01-17 20:37:34+00:00,2020-01-17 21:20:44+00:00,12,12,0,12.148412727402892,16.814273253263597,19.933742397965705,True,True,43.166666666666664,1.0,0.0
Ajaccio__311,Ajaccio,311.0,2020-01-24 17:56:00+00:00,2020-01-24 19:12:54+00:00,26,26,0,6.659899625270996,14.530237338917916,19.927012282403783,True,True,76.9,1.0,0.0
Ajaccio__312,Ajaccio,312.0,2020-03-07 15:00:44+00:00,2020-03-07 15:36:42+00:00,14,14,0,1.0571079566741357,8.305515207874457,17.4124894830839,True,True,35.96666666666667,1.0,0.0
Ajaccio__313,Ajaccio,313.0,2020-03-22 16:30:21+00:00,2020-03-22 16:30:21+00:00,1,1,0,17.052492226957096,17.052492226957096,17.052492226957096,True,True,0.0,1.0,0.0
Ajaccio__314,Ajaccio,314.0,2020-04-28 07:01:32+00:00,2020-04-28 07:33:16+00:00,5,5,0,10.819948764673136,17.169154488689493,19.89528628038424,True,True,31.733333333333334,1.0,0.0
Ajaccio__315,Ajaccio,315.0,2020-04-28 08:42:29+00:00,2020-04-28 08:42:29+00:00,1,1,0,15.54932931389104,15.54932931389104,15.54932931389104,True,True,0.0,1.0,0.0
Ajaccio__316,Ajaccio,316.0,2020-04-28 09:48:46+00:00,2020-04-28 09:48:46+00:00,1,1,0,15.24033259337794,15.24033259337794,15.24033259337794,True,True,0.0,1.0,0.0
Ajaccio__317,Ajaccio,317.0,2020-05-10 18:14:45+00:00,2020-05-10 18:14:45+00:00,1,1,0,12.637863287314945,12.637863287314945,12.637863287314945,True,True,0.0,1.0,0.0
Ajaccio__318,Ajaccio,318.0,2020-05-18 13:00:17+00:00,2020-05-18 13:44:14+00:00,5,5,0,16.174834221901854,18.320656016867474,19.815474912487343,True,True,43.95,1.0,0.0
Ajaccio__319,Ajaccio,319.0,2020-06-04 18:21:24+00:00,2020-06-04 19:21:46+00:00,36,36,0,2.6633216358014624,15.96233582058962,19.92405107594628,True,True,60.36666666666667,1.0,0.0
Ajaccio__32,Ajaccio,32.0,2016-09-13 12:37:01+00:00,2016-09-13 14:09:27+00:00,36,36,0,13.250793208245504,16.79139273591583,19.467959482177896,True,True,92.43333333333334,1.0,0.0
Ajaccio__320,Ajaccio,320.0,2020-06-09 18:57:04+00:00,2020-06-09 19:07:51+00:00,3,3,0,13.004351543513298,15.557733233541406,18.73795479263589,True,True,10.783333333333333,1.0,0.0
Ajaccio__321,Ajaccio,321.0,2020-06-10 00:35:34+00:00,2020-06-10 00:35:34+00:00,1,1,0,13.923482941380882,13.923482941380882,13.923482941380882,True,True,0.0,1.0,0.0
Ajaccio__322,Ajaccio,322.0,2020-06-10 04:54:43+00:00,2020-06-10 04:54:43+00:00,1,1,0,19.75561630275853,19.75561630275853,19.75561630275853,True,True,0.0,1.0,0.0
Ajaccio__323,Ajaccio,323.0,2020-06-10 07:10:18+00:00,2020-06-10 08:21:36+00:00,20,20,0,2.5219756147037886,9.75497344100794,16.61868440578311,True,True,71.3,1.0,0.0
Ajaccio__324,Ajaccio,324.0,2020-06-10 09:07:10+00:00,2020-06-10 09:43:33+00:00,5,5,0,8.374990140577381,12.005165053029128,16.358225664814306,True,True,36.38333333333333,1.0,0.0
Ajaccio__325,Ajaccio,325.0,2020-06-10 16:47:24+00:00,2020-06-10 16:47:24+00:00,1,1,0,19.280347422249584,19.280347422249584,19.280347422249584,True,True,0.0,1.0,0.0
Ajaccio__326,Ajaccio,326.0,2020-06-11 10:17:30+00:00,2020-06-11 10:46:43+00:00,3,3,0,1.808948130027919,4.104647620130315,6.669271933892518,True,True,29.216666666666665,1.0,0.0
Ajaccio__327,Ajaccio,327.0,2020-06-11 11:33:51+00:00,2020-06-11 11:33:51+00:00,1,1,0,8.670169546216808,8.670169546216808,8.670169546216808,True,True,0.0,1.0,0.0
Ajaccio__328,Ajaccio,328.0,2020-06-13 14:17:14+00:00,2020-06-13 15:32:03+00:00,49,49,0,5.422818050340674,13.552289677540685,19.86712872144721,True,True,74.81666666666666,1.0,0.0
Ajaccio__329,Ajaccio,329.0,2020-07-13 14:07:33+00:00,2020-07-13 15:50:19+00:00,42,42,0,3.720566720618883,17.163067764766595,19.999194273358928,True,True,102.76666666666667,1.0,0.0
Ajaccio__33,Ajaccio,33.0,2016-09-16 04:30:14+00:00,2016-09-16 04:48:38+00:00,4,4,0,16.525166456198168,17.916155131909,19.72897701647874,True,True,18.4,1.0,0.0
Ajaccio__330,Ajaccio,330.0,2020-08-29 23:29:38+00:00,2020-08-30 01:02:29+00:00,972,972,0,0.4671248759239279,11.763543231698662,19.98566909284297,True,True,92.85,1.0,0.0
Ajaccio__331,Ajaccio,331.0,2020-08-30 01:39:16+00:00,2020-08-30 01:52:43+00:00,3,3,0,18.48919122322028,19.317452273270163,19.82964261822449,True,True,13.45,1.0,0.0
Ajaccio__332,Ajaccio,332.0,2020-08-30 04:28:20+00:00,2020-08-30 04:32:52+00:00,4,4,0,18.59766329549153,19.331470973549855,19.927269670079607,True,True,4.533333333333333,1.0,0.0
Ajaccio__333,Ajaccio,333.0,2020-09-10 03:54:23+00:00,2020-09-10 03:54:23+00:00,1,1,0,19.14514186016608,19.14514186016608,19.14514186016608,True,True,0.0,1.0,0.0
Ajaccio__334,Ajaccio,334.0,2020-09-10 14:58:07+00:00,2020-09-10 16:00:25+00:00,29,29,0,2.3261789294318995,13.978865276422349,19.93409214076236,True,True,62.3,1.0,0.0
Ajaccio__335,Ajaccio,335.0,2020-09-10 16:35:32+00:00,2020-09-10 17:03:02+00:00,3,3,0,11.9527352918668,16.720860888412947,19.840003704559788,True,True,27.5,1.0,0.0
Ajaccio__336,Ajaccio,336.0,2020-09-10 20:26:29+00:00,2020-09-10 21:55:36+00:00,6,6,0,6.461764217743378,12.574021536774781,19.87042692175537,True,True,89.11666666666666,1.0,0.0
